Entity1,Relation,Entity2
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
Hillary Clinton,Reference,situation
Hillary Clinton,Reference,speaker
Hillary Clinton,Reference,fact
Hillary Clinton,Reference,man
Hillary Clinton,Reference,grabbed
Hillary Clinton,Reference,arm
Hillary Clinton,Reference,forceful
Hillary Clinton,Reference,body part
Hillary Clinton,Reference,shoulder
Hillary Clinton,Reference,hand
narrator,is the person telling,story
narrator,is fond of,coach
coach,provides,guidance
coach,provides,support
coach,has,expertise
narrator,values,guidance
narrator,values,support
narrator,values,expertise
narrator,is telling,story
narrator,is recounting,experiences
narrator,felt,bored
narrator,was,traveling
narrator,was traveling,to Japan
narrator,stepped,outside comfort zone
narrator,felt,uneasy
narrator,felt,anxious
narrator,felt,uncertain
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,feels,emotions
he,has,feelings
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
contacts,are,lenses
contacts,are,"placed on, eyeballs"
eyeballs,are,"responsible for, vision"
narrator,is telling,story
narrator,is recounting,events
narrator,has,work
narrator,has,occupation
narrator,has,profession
narrator,is watching,trash TV
narrator,finds,"trash TV, inferior"
narrator,finds,"trash TV, unimpressive"
John,is getting on,train
John,is,"getting ready to, travel"
John,is,"using, train"
how,is a query about,emotions
may,expresses,possibility
I,am,feeling
cute t-shirt,is,a gift
cute t-shirt,is,a personal gift
classmate,is,a shared social context
classmate,is,a shared academic context
wild fern scented candle,is,a personal gift
woman,is,"the giver of, cute t-shirt"
woman,is,"the giver of, wild fern scented candle"
narrator,is telling,story
narrator,is recounting,experiences
narrator,is fond of,coach
narrator,values,coach's guidance
narrator,values,coach's support
narrator,values,coach's expertise
narrator,stepped,outside comfort zone
narrator,felt,emotions
narrator,felt,sensations
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,feels,emotions
he,has,feelings
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
contacts,are,lenses
contacts,are,"placed on, eyeballs"
eyeballs,are,"responsible for, vision"
narrator,has,work
narrator,has,occupation
narrator,has,profession
narrator,is watching,trash TV
narrator,finds,"trash TV, inferior"
narrator,finds,"trash TV, unimpressive"
John,is getting on,train
John,is,"getting ready to, travel"
John,is,"using, train"
how,is a query about,emotions
may,expresses,possibility
I,am,feeling
cute t-shirt,is,a gift
cute t-shirt,is,a personal gift
classmate,is,a shared social context
classmate,is,a shared academic context
wild fern scented candle,is,a personal gift
woman,is,"the giver of, cute t-shirt"
woman,is,"the giver of, wild fern scented candle"
narrator,is telling,story
narrator,is recounting,experiences
coach,trains,team
coach,guides,team
coach,provides,expertise
narrator,values,coach's guidance
narrator,values,coach's support
narrator,values,coach's expertise
narrator,stepped,outside comfort zone
narrator,felt,emotions
narrator,felt,sensations
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,feels,emotions
he,has,feelings
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
contacts,are,lenses
contacts,are,"placed on, eyeballs"
eyeballs,are,"responsible for, vision"
narrator,has,work
narrator,has,occupation
narrator,has,profession
narrator,is watching,trash TV
narrator,finds,"trash TV, inferior"
narrator,finds,"trash TV, unimpressive"
John,is getting on,train
John,is,"getting ready to, travel"
John,is,"using, train"
how,is a query about,emotions
may,expresses,possibility
I,am,feeling
cute t-shirt,is,a gift
cute t-shirt,is,a personal gift
classmate,is,a shared social context
classmate,is,a shared academic context
wild fern scented candle,is,a personal gift
woman,is,"the giver of, cute t-shirt"
woman,is,"the giver of, wild fern scented candle"
narrator,has,emotions
narrator,has,sensations
narrator,is,"experiencing, emotions"
narrator,is,"experiencing, sensations"
coach,is,"providing, guidance"
coach,is,"providing, support"
coach,is,"providing, expertise"
narrator,is,"valuing, guidance"
narrator,is,"valuing, support"
narrator,is,"valuing, expertise"
narrator,is,"stepping, outside comfort zone"
narrator,is,"feeling, emotions"
narrator,is,"feeling, sensations"
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,is,"feeling, emotions"
he,is,"having, feelings"
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
contacts,are,lenses
contacts,are,"placed on, eyeballs"
eyeballs,are,"responsible for, vision"
narrator,has,work
narrator,has,occupation
narrator,has,profession
narrator,is,"watching, trash TV"
narrator,finds,"trash TV, inferior"
narrator,finds,"trash TV, unimpressive"
John,is getting on,train
John,is,"getting ready to, travel"
John,is,"using, train"
how,is a query about,emotions
may,expresses,possibility
I,am,feeling
cute t-shirt,is,a gift
cute t-shirt,is,a personal gift
classmate,is,a shared social context
classmate,is,a shared academic context
wild fern scented candle,is,a personal gift
woman,is,"the giver of, cute t-shirt"
woman,is,"the giver of, wild fern scented candle"
narrator,has,emotions
narrator,has,sensations
narrator,is,"experiencing, emotions"
narrator,is,"experiencing, sensations"
coach,is,"a person who trains, team"
coach,is,"a person who guides, team"
coach,is,"a person who provides, expertise"
narrator,is,"valuing, guidance"
narrator,is,"valuing, support"
narrator,is,"valuing, expertise"
narrator,is,"stepping, outside comfort zone"
narrator,is,"feeling, emotions"
narrator,is,"feeling, sensations"
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,is,"feeling, emotions"
he,is,"having, feelings"
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
contacts,are,lenses
contacts,are,"placed on, eyeballs"
eyeballs,are,"responsible for, vision"
narrator,has,work
narrator,has,occupation
narrator,has,profession
narrator,is watching,trash TV
narrator,finds,"trash TV, inferior"
narrator,finds,"trash TV, unimpressive"
John,is getting on,train
John,is,"getting ready to, travel"
John,is,"using, train"
how,is a query about,emotions
may,expresses,possibility
I,am,feeling
cute t-shirt,is,a gift
cute t-shirt,is,a personal gift
classmate,is,a shared social context
classmate,is,a shared academic context
wild fern scented candle,is,a personal gift
woman,is,"the giver of, cute t-shirt"
woman,is,"the giver of, wild fern scented candle"
narrator,has,emotions
narrator,has,sensations
narrator,is,"experiencing, emotions"
narrator,is,"experiencing, sensations"
coach,provides,guidance
coach,provides,support
coach,provides,expertise
narrator,values,guidance
narrator,values,support
narrator,values,expertise
narrator,stepped,outside comfort zone
narrator,felt,emotions
narrator,felt,sensations
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,feels,emotions
he,has,feelings
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
contacts,are,lenses
contacts,are,"placed on, eyeballs"
eyeballs,are,"responsible for, vision"
narrator,has,work
narrator,has,occupation
narrator,has,profession
narrator,is watching,trash TV
narrator,finds,"trash TV, inferior"
narrator,finds,"trash TV, unimpressive"
John,is getting on,train
John,is,"getting ready to, travel"
John,is,"using, train"
how,is a query about,emotions
may,expresses,possibility
I,am,feeling
cute t-shirt,is,a gift
cute t-shirt,is,a personal gift
classmate,is,a shared social context
classmate,is,a shared academic context
wild fern scented candle,is,a personal gift
woman,is,"the giver of, cute t-shirt"
woman,is,"the giver of, wild fern scented candle"
narrator,is telling,story
narrator,is recounting,experiences
narrator,is fond of,coach
narrator,values,coach's guidance
narrator,values,coach's support
narrator,values,coach's expertise
narrator,stepped,outside comfort zone
narrator,felt,emotions
narrator,felt,sensations
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,feels,emotions
he,has,feelings
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
contacts,are,lenses
contacts,are,"placed on, eyeballs"
eyeballs,are,"responsible for, vision"
narrator,has,work
narrator,has,occupation
narrator,has,profession
narrator,is watching,trash TV
narrator,finds,"trash TV, inferior"
narrator,finds,"trash TV, unimpressive"
John,is getting on,train
John,is,"getting ready to, travel"
John,is,"using, train"
how,is a query about,emotions
may,expresses,possibility
I,am,feeling
cute t-shirt,is,a gift
cute t-shirt,is,a personal gift
classmate,is,a shared social context
classmate,is,a shared academic context
wild fern scented candle,is,a personal gift
woman,is,"the giver of, cute t-shirt"
woman,is,"the giver of, wild fern scented candle"
narrator,is telling,story
narrator,is recounting,experiences
narrator,is fond of,coach
narrator,values,coach's guidance
narrator,values,coach's support
narrator,values,coach's expertise
narrator,stepped,outside comfort zone
narrator,felt,emotions
narrator,felt,sensations
type,is a classification of,news
news,refers to,current events
news,refers to,stories
news,refers to,announcements
he,feels,emotions
he,has,feelings
comments,are,statements
comments,are,remarks
comments,can be,positive
comments,can be,negative
comments,can be,neutral
Joey,excited,speaker
Joey,friend,Justin
Joey,friend,speaker
Justin,friend,speaker
Justin,friend,Joey
speaker,narrator,story
speaker,driving,others
driver,driving,others
narrator,driving,others
driver,commute,slow
woman,tram stop,location
woman,tram stop,presence
speaker,perform,school
woman,happened,last night
Jack,stay,day or two
Jack,stay,location
speaker,tired,anemia
speaker,tired,diabetes
speaker,tired,hypothyroidism
speaker,tired,depression
speaker,tired,lack of sleep
speaker,tired,physical exertion
speaker,tired,mental stress
speaker,tired,lifestyle factors
woman,happened,"last night, implication"
Jack,stay,"day or two, reason"
driver,commute,"slow, reason"
narrator,driving,"others, motivation"
speaker,perform,"school, academic performance"
speaker,perform,"school, potential"
speaker,perform,"school, assessment"
speaker,narrator,"story, context"
speaker,myself,plausible fact
speaker,myself,characteristic
speaker,myself,trait
speaker,myself,experience
woman,tram stop,scenario
what,happened,"last night, question"
what,happened,"last night, information"
what,happened,"last night, clarification"
Jack,stay,"day or two, purpose"
Jack,stay,"day or two, circumstances"
Africa,Location,elephant
Africa,Home,mammal
Asia,Location,elephant
Asia,Home,mammal
mammal,Characteristic,elephant
flash,Photography,light
flash,Context,photography
narrator,Profession,writer
narrator,Role,main character
career,Profession,writer
career,Development,job progression
verb,Action,decision
decision,Intention,career
move,Action,rooms
move,Transition,location
rooms,Space,building
rooms,Change,environment
sleep,State,rest
sleep,Disruption,nightmares
seeing,Experience,visions
seeing,Disruption,insomnia
over and over,Repetition,nightmares
narrator,Seeking,insight
narrator,Seeking,guidance
keys,Object,door
keys,Container,bowl
keys,Placement,counter
terrorists,Group,civilians
terrorists,Action,attack
attack,Violence,civilians
something,Action,decision
something,Action,behavior
done,Completion,action
animal,Species,mammal
animal,Habitat,home
writer,Profession,author
writer,Action,help
writer,Action,offer
help,Support,writer
help,Action,assistance
offer,Action,assistance
another man,Person,man
another man,Move,in
man,Person,writer
man,Move,in
man,Person,narrator
move,Action,man
move,Action,in
in,Action,man
in,Action,writer
in,Action,narrator
man,Character,narrator
man,Character,writer
rooms,Space,home
rooms,Change,location
home,Space,animal
home,Space,man
home,Space,writer
home,Space,narrator
light,Context,photography
light,Context,flash
photography,Context,flash
photography,Context,light
career,Development,narrator
career,Development,writer
career,Profession,narrator
career,Profession,writer
decision,Intention,career
intention,Decision,career
intention,Decision,narrator
intention,Decision,writer
discomfort,Reason,move
discomfort,Reason,change
insomnia,Disruption,sleep
insomnia,Disruption,seeing
insomnia,Disruption,nightmares
nightmares,Disruption,sleep
nightmares,Disruption,seeing
nightmares,Experience,visions
nightmares,Experience,memories
thoughts,Experience,visions
thoughts,Experience,memories
civilians,Target,attack
civilians,Target,terrorists
communities,Target,attack
communities,Target,terrorists
peace,Goal,stability
peace,Goal,civilians
stability,Goal,communities
stability,Goal,peace
something,Action,done
something,Action,decision
something,Action,behavior
done,Completion,action
done,Completion,decision
done,Completion,behavior
behavior,Action,decision
behavior,Action,something
behavior,Action,done
action,Action,decision
action,Action,behavior
action,Action,something
action,Action,done
decision,Intention,career
decision,Intention,narrator
decision,Intention,writer
insomnia,Disruption,sleep
insomnia,Disruption,seeing
insomnia,Disruption,nightmares
seeing,Disruption,insomnia
seeing,Disruption,nightmares
nightmares,Disruption,insomnia
nightmares,Disruption,seeing
writer,Action,help
writer,Action,offer
help,Action,writer
help,Action,offer
offer,Action,writer
offer,Action,help
man,Person,writer
man,Person,narrator
man,Person,another man
man,Move,in
man,Move,writer
man,Move,narrator
in,Action,man
in,Action,writer
in,Action,narrator
in,Action,another man
rooms,Space,home
rooms,Space,man
rooms,Space,writer
rooms,Space,narrator
rooms,Space,another man
home,Space,animal
home,Space,man
home,Space,writer
home,Space,narrator
home,Space,another man
light,Context,flash
light,Context,photography
photography,Context,flash
photography,Context,light
career,Profession,narrator
career,Profession,writer
career,Development,narrator
career,Development,writer
career,Profession,man
career,Profession,another man
career,Development,man
career,Development,another man
decision,Intention,career
decision,Intention,narrator
decision,Intention,writer
decision,Intention,man
decision,Intention,another man
intention,Decision,career
intention,Decision,narrator
intention,Decision,writer
intention,Decision,man
intention,Decision,another man
move,Action,rooms
move,Action,man
move,Action,writer
move,Action,narrator
move,Action,another man
rooms,Space,home
rooms,Space,man
rooms,Space,writer
rooms,Space,narrator
rooms,Space,another man
rooms,Change,environment
rooms,Change,location
home,Space,animal
home,Space,man
home,Space,writer
home,Space,narrator
home,Space,another man
home,Space,rooms
home,Change,environment
home,Change,location
man,Person,writer
man,Person,narrator
man,Person,another man
man,Move,in
man,Move,writer
man,Move,narrator
man,Move,another man
in,Action,man
in,Action,writer
in,Action,narrator
in,Action,another man
in,Action,rooms
in,Action,home
rooms,Space,home
rooms,Space,man
rooms,Space,writer
rooms,Space,narrator
rooms,Space,another man
rooms,Change,environment
rooms,Change,location
home,Space,animal
home,Space,man
home,Space,writer
home,Space,narrator
home,Space,another man
home,Space,rooms
home,Change,environment
home,Change,location
writer,Profession,man
writer,Profession,another man
writer,Action,help
writer,Action,offer
writer,Action,man
writer,Action,another man
help,Action,writer
help,Action,man
help,Action,another man
offer,Action,writer
offer,Action,man
offer,Action,another man
man,Person,writer
man,Person,narrator
man,Person,another man
man,Move,in
man,Move,writer
man,Move,narrator
man,Move,another man
in,Action,man
in,Action,writer
in,Action,narrator
in,Action,another man
in,Action,rooms
in,Action,home
rooms,Space,home
rooms,Space,man
rooms,Space,writer
rooms,Space,narrator
rooms,Space,another man
rooms,Change,environment
rooms,Change,location
home,Space,animal
home,Space,man
home,Space,writer
home,Space,narrator
home,Space,another man
home,Space,rooms
home,Change,environment
home,Change,location
writer,Profession,man
writer,Profession,another man
writer,Action,help
writer,Action,offer
writer,Action,man
