idx,Entity
263,Brit Award
264,Britain
265,British
266,British Crown
267,British East India
268,British Freemasons
269,British dependency
270,British empire
271,British empiricism
272,British government
273,Brittany
274,Broad Causeway
275,Broadway
276,Brochów
277,Bryan Lessard
278,Buckingham Palace
279,Buddha
280,Buddha's Noble Truths
281,Buddhism
282,Bulgaria
283,Burmese
284,Burroughs-Wellcome
285,Business
286,CAD
287,CEAUSSIC
288,CIBSE
289,CRA
290,California
291,Cambridge
292,Canada
293,Canada Revenue Agency
294,Canadian Armed Forces
295,Canadian Army
296,Canadian football
297,Cape Colony
298,Capitol
299,Car Rental Association of Namibia
300,Caribbean
301,Carl Djerassi
302,Carrefour
303,Casey Abrams
304,Castrum Danorum
305,Catalina
306,Cathedral of the Sacred Heart
307,Catholic
308,Catholic writers
309,Catholicism
310,Center for British Art
311,Central Park
312,Centrelink
313,Century
314,Chang'an
315,Changsha
316,Charles
317,Charles Dickens
318,Charles Hodge
319,Charles Sherrington
320,Chengdu
321,Cherish
322,Cherokee
323,Chin
324,China
325,Chinese
326,Chinese Academy of Engineering
327,Chinese Academy of Sciences
328,Chinese government
329,Chinese people
330,Chris Medina
331,Christian Science Monitor
332,Christianity
333,Christians
334,Christmas
335,Church of England
336,Circuit Ricardo Tormo
337,Circuit de Valencia
338,City College
339,City employee of the Nagano City Office
340,City of Plymouth
341,Civic Centre
342,Clarence House
343,Classical period
344,Cleopatra VII
345,Clostridia
346,Coal City Review
347,Colin Barrow
348,College of Minor Canons
349,Collegio di Spagna
350,Collegium Carolinum
351,Collegium Maius
352,Colmar
353,Command Capsule Recovery Operations
354,Commission on the Engagement of Anthropology with the US Security and Intelligence Communities
355,Commissioners' Plan
356,Committee of Five
357,Commonwealth
358,Company
359,Concord
360,Congo
361,Congo-Ocean Railway
362,Congress
363,Connecticut
364,Conquest of the region by the Mane
365,Conrad IV
366,Conroy
367,Constitution
368,Constitution of Canada
369,Constitutional Court
370,Continental Ranch
371,Contraception
372,Convent of San Francisco
373,Cotton gin
374,Coulomb's law
375,Count Rudolf of Habsburg
376,Crazy in Love
377,Credit Assets
378,Crimea
379,Crimean peninsula
380,Cyprus
381,D.C
382,DTM
383,Dakhini
384,Dalkom Somalia
385,Danakil Depression
386,Danish cross
387,Darwin
388,Darwinism
389,Dawisha
390,Decapole
391,December
392,Declaration of Independence
393,Decline of the Songhai Empire
394,Dekapolis
395,Deloitte
396,Delos
397,Demeter
398,Department of English
399,Dervish State
400,Dervish leader
401,Desktop Publishing
402,Destiny Child
403,Destiny's Child
404,Detroit
405,Deutsche Tourenwagen Masters
406,Diafotismos
407,Dialux
408,Diego d'Achebes
409,Digimon
410,Dilsukhnagar
411,Disney's Hollywood Records
412,DoD
413,Dominic
414,Don Chipp
415,Dove Mountain
416,Dr Rowan Williams
417,Dr. Gordon C. Thomasson
418,Drake
419,Drevlians
420,Du Fu
421,Dublin
422,Duke of Edinburgh
423,Dutch East India Company
424,Dwight C. Jones
425,E.D. Searle and Co
426,EASSy cable
427,Earth
428,East 17th Street
429,East Germany
430,East India Company
431,East Indies
432,East Village
433,Easter Sunday
434,Eastern Bangladesh
435,Eastern Roman period
436,"Eddie ""The Midnight Express"" Tolan"
437,Eero Saarinen
438,Egypt
439,Egyptian
440,Egyptian language
441,Eiffel Tower
442,Eighth District
443,Eisenhower
444,Eleventh Avenue
445,Eli Lilly
446,Eli Whitney
447,Ellesmere Islands
448,Ellice Islands
449,Elliot Terrace
450,Emba Soira
451,Emilia
452,Emir
453,Emirates Stadium
454,Emma Goldman
455,Emperor Napoleon III of France
456,Emperor Shao
457,Emperor Xian of Han
458,Emperor Xuanzong
459,Empress He
460,England
461,English
462,English law
463,Enlightenment era
464,Enovid
465,Eritrea
466,Escuela Nacional de Artes Plásticas
467,Escuelas mayores
468,Establishment of the Department of Philosophy
469,Estonia
470,Europe
471,European Formula One Grand Prix
472,European Union
473,European cities
474,European intellectual transformation
475,Executive Order 9808
476,Express Yourself
477,Ezra Stiles
478,F-5 mandolins
479,FA Premier League
480,FARMS
481,FDA
482,FIM-92 Stinger
483,Falklands War
484,Far East
485,Farmington Canal
486,Fascist era
487,Fatah movement
488,Father Dámaso Antonio Larrañaga
489,February
490,Federal Republic
491,Federation of Namibia Tourism Associations
492,Fernando Alonso
493,Ferrari
494,Fieldston
495,Fighting Irish
496,Filfil Solomona
497,Fire
498,First Avenue
499,First Baptist Church of Richmond
500,First Division
501,First Presbyterian Church
502,First Triumvirate
503,First World War
504,Flavobacteria
505,Football Association
506,Football League
507,Formula One World Championship
508,Four
509,Fourteenth Amendment
510,France
511,Frank Colton
512,Frank H. Spearman
513,Frederick Douglass Boulevard
514,Frederick I
515,Frederick II
516,FreeHand
517,French
518,French Equatorial Africa
519,French Revolution
520,French field manuals
521,French government
522,French military
523,French school
524,Fruela
525,Fruela's reign
526,Fryderyk Skarbek
527,Furman v. Georgia
528,Fuzhou
529,G.D. Searle & Co
530,GDP
531,GSM
532,Gaius Julius Caesar
533,Galicia
534,García
535,García's death
536,Gaul
537,Gaza Strip
538,General Assembly of Presbyterian Churches of Korea
539,General-in-Chief He Jin
540,Gentleman architect
541,Geoffrey
542,George Barger
543,Georgia
544,Gerald D. Hines Waterwall Park
545,German Democratic Republic
546,German Luftwaffe
547,German empires
548,Germany
549,Gibraltar
550,Gibson
551,Gilbert Islands
552,Gilbert and Ellice Islands Colony
553,Global telecommunication usage
554,Gloucester Candlestick
555,Gnaeus Pompeius Magnus
556,God
557,God Made You Beautiful
558,Gordon Alles
559,Gottlob Frege
560,Government of Armenia
561,Gram stain
562,Grammy Awards
563,Gran Premi de la Comunitat Valenciana de motociclisme
564,Grand Cape Mount region
565,Grand Prince
566,Grand Prix motorcycle racing season
567,Grant Hardy
568,Great Britain
569,Great Depression
570,Great Trek
571,Grebo
572,Greco-Macedonian elites
573,Greece
574,Greek
575,Greek Cypriots
576,Greek mainland
577,Greeks
578,Greenland
579,Greenwich Village
580,Gregory Pincus
581,Grenada
582,Guadeloupe
583,Guam
584,Guinness World Records
585,Gujarati
586,Gustave Eiffel
587,Gustavia
588,Gwardamanġa
589,HBO
590,HIV/AIDS prevalence
591,HTPC
592,Hadad
593,Hadhrami Arabs
594,Hagenau
595,Hagne
596,Hamilton Heights
597,Han
598,Hans Reichenbach
599,Hanseatic League
600,Hanukkah Eve Wind Storm
601,Hapdong
602,Harlem
603,Harlem River Drive
604,Harry S. Truman
605,Hausa
606,Hazel Blackmore
607,He Jin
608,He Miao
609,Hellenistic period
610,Hellenization
611,Henry Dale
612,Henry II
613,Henry Labouchere
614,Henry the Young King
615,Herculaneum
616,Here are the entities extracted from the given text
617,Here are the entities extracted from the text
618,Here are the extracted entities from the text
619,Here's the list of entities extracted from the text
620,Hermann von Helmholtz
621,Hernando de Soto
622,Hertugdømmet Estland
623,Hezbollah
624,Hillhouse Avenue
625,Hinduism
626,Hitler
627,Hoddle Street
628,Hoe
629,Hokkien
630,Holy Cross
631,Hong Kong
632,Hormuud Telecom
633,Horn of Africa
634,Hospitality Association of Namibia
635,Hotel Bristol
636,Hotel George V
637,Hotel Meurice
638,House of Commons
639,House of Hanover
640,House of Lords
641,Housing Commission of Victoria
642,Houston
643,Human Terrain System (HTS
644,Hyderabad
645,Hyderabadi Muslims
646,Hyderabadi Urdu
647,Hyrule
648,Hôtel Continental
649,Hôtel Crillon
650,Hôtel Ritz
651,Hôtel du Louvre
652,IEEE
653,IESNA
654,IPTV
655,Iberian Peninsula
656,Igbos
657,Ijaw
658,Illustrator
659,Imre Lakatos
660,India
661,Indo-European
662,Influx of Vai people
663,Ingalls Rink
664,Inner heartwood
665,Innuendo
666,Insects
667,Institute of Experimental Therapy
668,Intercollegiate Writing Competition
669,Intercontinental LeGrand
670,Internecine struggles
671,Investment Managers
672,Iran
673,Iranians
674,Iraq
675,Ireland
676,Irvin Abell
677,Isidore of Seville
678,Isis
679,Islam
680,Islamic beliefs
681,Islamic resurrection
682,Israel
683,Italian Gothic
684,Italy
685,Itchen river
686,Izabela
687,Jacob Zuma
688,Jagiellonian University
689,Jamestown
690,January 1958
691,January 2015
692,Japan
693,Japanese government
694,Japanese ranks
695,Jem
696,Jeremiah D. M. Ford
697,Jesuits
698,Jewish
699,Jewish synagogue
700,Joe Louis
701,John
702,John Francis O'Hara
703,John Lennon
704,Josefine Anna Henninger
705,Josephine Brownson
706,José Guadalupe Posada
707,José Manuel Pérez Castellano
708,José María Velasco
709,José Raimundo Guerra
710,Juan Pardo
711,Judaism
712,Judar Pasha
713,Julia Tuttle Causeway
714,Junction diodes
715,June
716,Justyna Krzyżanowska
717,KPA
718,KU
719,KU's School of Business
720,KUpedia
721,Kachin
722,Kahuta
723,Kannada
724,Karen
725,Karnataka
726,Kashmir
727,Kenji Watanabe
728,Kerrison Predictor
729,Key Biscayne
730,Killarney
731,King's College
732,Kingdom of Castile
733,Kline and French
734,Kofi Annan
735,Korea
736,Korean Presbyterian
737,Kraków
738,Kru
739,Krupps
740,Kyoto
741,LEDs
742,Labor
743,Lady Astor
744,Lady Diana Spencer
745,Laetare Medal
746,Lamb shift
747,Lancaster Gate
748,Landgericht
749,Larson
750,Latin
751,Law
752,Lebanon
753,Lee and Joe Jamail Skatepark
754,Left Bank
755,Lehzen
756,Lexington
757,León
758,Liberal Party
759,Liberals
760,Liberia
761,Life Is But a Dream
762,Lifestyle Options
763,Like a Prayer
764,Limbs
765,Link
766,Lions
767,Liquid Telecom
768,Liu Xie
769,Liège
770,Logic and Scientific Method at the London School of Economics
771,London
772,London County Council
773,London School of Economics
774,Lord Mayor
775,Lord Mountbatten
776,Lord Palmerston
777,Lord Rosebery
778,Lord Salisbury
779,Lorraine
780,Louis Kahn
781,Louisiana
782,Ludwig Wittgenstein
783,Ludwika
784,Luis Crespi
785,Lyndanisse
786,Lyon
787,Lübeck city rights
788,M1 Abrams tank
789,MBE
790,MTB
791,MTV
792,Ma Huang
793,Mac
794,MacArthur Causeway
795,MacPublisher
796,Macintosh
797,Macromedia
798,Madonna
799,Maharashtra
800,Majora's Mask
801,Majority carriers
802,Malaya
803,Malayalam
804,Mali Empire
805,Malta
806,Mane
807,Manuel Manilla
808,Marana
809,Marathi
810,Marble Hall
811,March
812,Marcus Licinius Crassus
813,Marcus Sarjeant
814,Margaret Sanger
815,Marriage
816,Martin Bazan
817,Marwari
818,Mary Dennett
819,Massachusetts
820,Matthew Porubsky
821,May
822,May 1
823,Mayor of Nagano
824,Meccan
825,Mecklenburg-Vorpommern
826,Mecklenburg-West Pomerania
827,Media Go
828,Medicare
829,Medina
830,Medinan
831,Mediterranean
832,Melbourne
833,Melbourne Transportation Plan
834,Menzies
835,Mercedes-Benz Superdome
836,Mercury
837,Metropolitan Board of Works
838,Mexico
839,Miami
840,Miami Beach
841,Michael Fagan
842,Microsoft
843,Middle Ages
844,Midna
845,Midtown
846,Minorca
847,Minority carriers
848,Mivart
849,Modern era
850,Mogadishu
851,Mohamed Morsi
852,Mohammed Abdullah Hassan
853,Mon
854,Monte Carlo
855,Montevideo
856,Monumental Church
857,Moritz Schlick
858,Morocco
859,Morse Colleges
860,Mosan art
861,Mrs. Dubose
862,Muammar Gaddafi
863,Muhammad
864,Murillo
865,Muscogee people
866,Museo Nacional de San Carlos
867,Musi River
868,Musician
869,Muuga
870,Myanmar
871,Mycenaean civilization
872,Mycobacteria
873,Mycobacterium tuberculosis
874,Mysore
875,Mürren
876,N-type semiconductor
877,NAACP
878,NASA
879,NATO
880,NAVFAC Bermuda
881,NBS
882,NFL
883,NME
884,NSA
885,NTSB
886,Nagano
887,Nagano leg
888,Namibia
889,Namibia Tourism Board (NTB
890,Nancy Astor
891,Nanjing
892,Nankana Sahib
893,Napoleon
894,Napoleonic Wars
895,Nasser
896,National Building Specification
897,National Geographic
898,National Library of Uruguay
899,National Museum of San Carlos
900,National School of Arts
901,Nationals
902,Native American
903,Naval Air Station Bermuda Annex
904,Naval Facility Bermuda
905,Nelson Poetry Book Award
906,Neptune
907,Netflix
908,Netherlands
909,New Guinea
910,New Haven
911,New Orleans
912,New South Wales
913,New York
914,New York City
915,New Zealand
916,Newcastle
917,Newfoundland
918,Nicholas of Verdun
919,Nicolas
920,Nicolas Chopin
921,Nif gene
922,Nigeria
923,Nintendo
924,Noble Eightfold Path
925,Normandy
926,North African Theater of Operations (NATOUSA
927,North American megafauna
928,North Beach
929,North Korean
930,North Miami
931,Northampton
932,Northern Cyprus
933,Northern Mariana Islands
934,Northern Queensland
935,Northwest
936,Notre Dame
937,November
938,Novi Pazar
939,Nuchal
940,OLPC
941,Observer Corps
942,Ocarina of Time
943,October 2001
944,Odia
945,Oerlikon GDF-002 35 mm twin cannon
946,Okinawans
947,Old trees
948,Oleg
949,Olympic Mountains
950,One Laptopschool Per child
951,Orange Free State
952,Order of the British Empire
953,Ordoño
954,Ordoño's reign
955,Organization of African Unity
956,Oro Valley
957,Orthodox Christian
958,Osma
959,Otto Neurath
960,Ottoman Empire
961,Ottoman Greeks
962,Ottoman empire
963,Oviedo
964,P-type semiconductor
965,PCBs
966,Pacific Islander
967,Pacific Ocean
968,Page 3
969,Pakistan
970,Palau
971,Palaung
972,Palencia
973,Palestinian state
974,Pali
975,Papua New Guinea
976,Paris
977,Park Avenue
978,Parliament
979,Parthian Empire
980,Patagonian Ice Fields
981,Pathans
982,Patrick Leonard
983,Paul Ehrlich
984,Paul Feyerabend
985,Paul Rudolph
986,Pearl Harbor
987,Pechenegs
988,Penalties
989,People's Daily
990,Pepsi
991,Perkin Medal
992,Perlman Place
993,Persian empire
994,Pew Research
995,Philip
996,Philosophy
997,Photometric studies
998,Photoshop
999,Picture Rocks
1000,Place Vendôme
1001,Place de la Concorde
1002,PlayStation 3
1003,PlayStation Network
1004,PlayStation Portable
1005,PlayStation Store
1006,Plymouth
1007,Poitiers
1008,Poland
1009,Politburo
1010,Pompeii
1011,Pompey
1012,Pope John XXIII
1013,Pope Paul VI
1014,Pope Paul VI appears twice
1015,Pope Pius XI
1016,Pope Sixtus V
1017,Popper
1018,Porfirio Díaz
1019,Porto
1020,Power over Ethernet (PoE
1021,Premier League
1022,President Levin
1023,President Obama
1024,President of India
1025,President's Committee on Civil Rights
1026,Prince Andrew
1027,Prince Igor
1028,Prince Philip
1029,Prince of Wales
1030,Prince of Wales's philandering
1031,Princely states
1032,Professor Henry Higgins
1033,Professor John W. Welch
1034,Professor Royal Skousen
1035,Project Apollo
1036,Protestant
1037,Provincia
1038,Ptolemaic ruler
1039,Puget Sound Convergence Zone
1040,Punjab
1041,Punjabi
1042,Pygmalion
1043,Pyongyang
1044,Pädagogisches Institut
1045,QED
1046,QED vacuum
1047,QSI International School of Yerevan
1048,QuarkXPress
1049,Queen
1050,Queen of Sheba
1051,Queen's Garden Parties
1052,Quran
1053,Quranic content
1054,Quranic verses
1055,R
1056,RAF
1057,RGB
1058,RIAA
1059,RIBA Appointments
1060,RIBA Bookshops
1061,RIBA Enterprises
1062,RIBA Insight
1063,RIBA Journal
1064,RIBA Product Selector
1065,RIBA Publishing
1066,Rafael Fernández de Castro
1067,Rancho Vistoso
1068,Rapier missile system
1069,Rawalpindi
1070,Recording Industry Association of America
1071,Red Wings
1072,Rembrandt
1073,Renaissance
1074,Rene Dubos
1075,Republic of Cyprus
1076,Reval
1077,Revel Presents: Beyoncé Live
1078,Reverend Gwendolyn Hedgepeth
1079,Reverend Leonidas Young
1080,Richard
1081,Richmond
1082,Richmond City Council
1083,Richmond Crusade
1084,Rickenbacker Causeway
1085,Right Action
1086,Right Concentration
1087,Right Effort
1088,Right Intention
1089,Right Livelihood
1090,Right Mindfulness
1091,Right Speech
1092,Right View
1093,Robert F. Smith
1094,Rock and Roll Hall of Fame
1095,Roger Fenton
1096,Rolling Stone
1097,Roman Catholic Diocese of Richmond
1098,Roman god
1099,Roman god). If you would like to exclude these and only include named entities
1100,Roman period
1101,Romanesque art
1102,Romans
1103,Rome
1104,Ronald Reagan
1105,Roots
1106,Royal Canadian Air Force
1107,Royal Canadian Navy
1108,Royal Family
1109,Royal Navy
1110,Royal families
1111,Rubens
1112,Rudolf Carnap
1113,Russia
1114,Russo-Turkish War
1115,SAM Roland
1116,SOSUS
1117,SQL
1118,Saar Protectorate
1119,Saarland
1120,Sachsen
1121,Sachsen-Anhalt
1122,Saint Barthélemy
1123,Saint Helena
1124,Saint-Savin-sur-Gartempe
1125,Salta
1126,Salvarsan
1127,Samuel Colt
1128,San Carlos
1129,San Carlos Art Academy
1130,Santa Catalina Mountains
1131,Sardinians
1132,Sargodha
1133,Saudi Arabia
1134,Saxony
1135,Saxony-Anhalt
1136,Say My Name
1137,Scandinavia
1138,Scaptia beyonceae
1139,Schell
1140,Scholasticism
1141,Science
1142,Sea Cat
1143,Sea Dart
1144,Sea Slug
1145,Sea Wolf
1146,Seattle
1147,Second Century AD
1148,Second World War
1149,Secretary of the Treasury
1150,Security Council
1151,Semiconductors
1152,Senate
1153,Seoul
1154,September
1155,September 2009
1156,Serapis
1157,Sergeant Isaac Woodard
1158,Seven Sister States
1159,Shan
1160,Shenyang
1161,Shoichi Washizawa
1162,Sichuan
1163,Simeon North
1164,Singapore
1165,Single Ladies (Put a Ring on It
1166,Sino-Tibetan
1167,Six
1168,Skarbeks
1169,Smith
1170,Smolensk
1171,Social Mores
1172,Society of Chemical Industry
1173,Sohu.com
1174,Solar System
1175,Solomon
1176,Solomon's letter
1177,Somali Sultans
1178,Somali nation
1179,Somali soldiers
1180,Somalia
1181,Songhai
1182,Songhai Empire
1183,Sony
1184,Sotho
1185,South Africa
1186,South African Republic
1187,South Beach
1188,South Korean
1189,South Richmond
1190,Southampton
1191,Southampton Water
1192,Southeast Alaska
1193,Southeast Asia
1194,Soviet
1195,Soviet Union
1196,Spain
1197,Sparta
1198,St Kilda Junction
1199,St Paul's Cathedral
1200,St. Augustine
1201,St. John's Episcopal Church
1202,St. Moritz
1203,St. Nicholas Park
1204,St. Paul's Episcopal Church
1205,St. Peter's Church
1206,Stalin
1207,Stanley Cup
1208,State Apartments
1209,Stephen Bray
1210,Stonewall Jackson
1211,Strasbourg
1212,Stuyvesant Square
1213,Subprime Loans
1214,Suez Canal
1215,Sui dynasty
1216,Sumeria
1217,Sumerian gods
1218,Summer Olympics
1219,Sun
1220,Super Bowl XLVII
1221,Supreme Court
1222,Sweden
1223,Switzerland
1224,Syntex
1225,Syria
1226,Syrian president Shukri al-Quwatli
1227,System 7
1228,TRNC
1229,Tai–Kadai
1230,Taleex
1231,Tallinn
1232,Tamagotchis
1233,Tamil
1234,Tang dynasty
1235,Telangana
1236,Telangana Bill
1237,Telangana movement
1238,Telangana region
1239,Telugu
1240,Tennessee
1241,Tenth Avenue
1242,Terrorist Finance Tracking Program
1243,Test river
1244,Texas
1245,The Beatles
1246,The Chronicle
1247,The Fundamentals
1248,The Grand Concourse
1249,The Great Depression
1250,The Irish Sun
1251,The Mall
1252,The Miracle
1253,The New York Times
1254,The Sensations of Tone
1255,The Times
1256,The Wall Street Crash
1257,The Wind Waker
1258,Theravada Buddhism
1259,Thia Megia
1260,Three
1261,Three Crowns
1262,Thuringia
1263,Thüringen
1264,Ti plasmid
1265,Tibetan Empire
1266,Tibetan protests
1267,Tibetan violence
1268,Tidewater glaciers
1269,Tigers
1270,Timber
1271,Time Magazine
1272,To Secure These Rights
1273,Tom Robinson
1274,Toompea Hill
1275,Top 13
1276,Top 40
1277,Torch relay
1278,Toronto Star
1279,Tour and Safari Association of Namibia
1280,Transvaal Republic
1281,Travel+Leisure
1282,Treaty of Utrecht
1283,Treaty of Versailles
1284,Trees
1285,Tristan de Luna
1286,Trooping the Colour
1287,Tsar Nicholas I of Russia
1288,Tuberculosis
1289,Tucson Mountains
1290,Turkish Cypriots
1291,Turkish people
1292,Turks
1293,Tuvaluan Order 1975
1294,Twelfth Avenue
1295,Twilight Realm
1296,Typhoid fever
1297,Tyrannomon
1298,U.S
1299,U.S. Congress
1300,UK Music Hall of Fame
1301,UNAM
1302,US
1303,US Army
1304,US Coast Guard
1305,US Navy
1306,US dollars
1307,US military
1308,USA PATRIOT Act
1309,USB
1310,Ubangi-Shari
1311,Ubangians
1312,Union Cabinet
1313,Union Square
1314,United Healthcare/Pacificare
1315,United Kingdom
1316,United Nations
1317,United States
1318,United States Census
1319,United States Code
1320,United States Constitution
1321,United States of America
1322,University
1323,University Daily Kansan
1324,University of Bologna
1325,University of California
1326,University of Kansas
1327,University of Prague
1328,University of Salamanca
1329,Unstable succession
1330,Upper East Side
1331,Uptown District
1332,Uranus
1333,Urdu
1334,Uttar Pradeshi
1335,VH1
1336,Vai people
1337,Vaison-la-Romaine
1338,Valencia Street Circuit
1339,Valencian Community
1340,Van Cortlandt Park
1341,Van Montagu
1342,Vatican
1343,Velázquez
1344,Venetian Causeway
1345,Venice
1346,Venus
1347,Victoria
1348,Victoria's mother
1349,Vienna
1350,Vienna Circle
1351,Vienna-Orient
1352,Villa Guardamangia
1353,Virginia
1354,Virginia Key
1355,VoIP telephones
1356,Voyeur Poems
1357,WIOCC
1358,Wa
1359,Wagah border
1360,Waldorf Astor
1361,Walk Score
1362,Wall Street
1363,Wall Street Crash
1364,Walter Bagehot
1365,Walter Francis White
1366,War of Attrition
1367,Warner/Chappell Music
1368,Washington
1369,Wembley Stadium
1370,West Bank
1371,West Bronx
1372,West Indian Ocean Cable Company
1373,Westchester-Bronx
1374,Western world
1375,Wet'n'Wild SplashTown
1376,White
1377,White light
1378,Whitney Avenue
1379,Whitneyville
1380,Widow of Windsor
1381,Wii U
1382,William Ewart Gladstone
1383,William Howard Russell
1384,William Jenner
1385,William Randolph Hearst Writing Foundation
1386,Windlesham Moor
1387,Windows Media Center
1388,Windsor Castle
1389,Winston Churchill
1390,World Series
1391,World War I
1392,World War II
1393,Worldwide
1394,Württemberg-Baden
1395,Württemberg-Hohenzollern
1396,Würzburg
1397,X-Antibody
1398,XMB
1399,Xbox 360
1400,Xylophaga
1401,Yale
1402,Yale Art Gallery
1403,Yasser Arafat
1404,Yellow River
1405,Yoruba
1406,YouTube
1407,Younger Dryas impact event
1408,Yuan Shao
1409,Yuchi people
1410,Yvonne Fletcher
1411,Zamora
1412,Zeus
1413,Zhang Rang
1414,Zulu
1415,Zune
1416,action potential
1417,after removing duplicates
1418,after-school care club
1419,agriculture
1420,airline pilots
1421,airplanes
1422,amphetamine
1423,aniline
1424,antennae
1425,antennas
1426,antibacterial activity
1427,antibacterial compounds
1428,apartment buildings
1429,apprenticeship
1430,arches
1431,architects
1432,armies
1433,armonìa
1434,arsphenamine
1435,artillery
1436,asthma
1437,atheism
1438,augurs
1439,bacteria
1440,bacterial cells
1441,bacterial growth phase
1442,banking
1443,barley
1444,bashi-bazouks
1445,batons
1446,beer
1447,biomass
1448,bluegrass
1449,brain
1450,brick
1451,broadband internet cable
1452,bush
1453,but they are only listed once in the output
1454,buttons
1455,cabinetmaker
1456,camera eyes
1457,capital punishment
1458,cardo
1459,cathedral
1460,cellulose
1461,charities
1462,chemical products
1463,chill/frozen storage
1464,cholera
1465,cities
1466,clay
1467,clinical settings
1468,clinics
1469,coal tar
1470,colonial settlements
1471,columns
1472,common law of England
1473,compound eyes
1474,considering that some of these entities might be redundant (e.g
1475,corn
1476,cosmos
1477,council
1478,crown gall disease
1479,data center
1480,daycare facility
1481,defence spending
1482,doctors
1483,domestic terrorism
1484,drug efficacy
1485,e-mail communications
1486,electric fields
1487,electronic circuits
1488,electronic surveillance program
1489,electronics
1490,electroshock weapons
1491,elementary teacher
1492,empire
1493,engineers
1494,entities
1495,etc
1496,euthanasia
1497,events
1498,evolution
